customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15691664,427,France,Male,25,4,0.0,1,1,1,170113.33,0
15597301,606,Germany,Female,54,7,0.0,1,0,0,67855.84,1
15723178,637,France,Male,49,6,112363.91,1,1,1,105296.31,0
15605624,730,France,Male,32,5,0.0,1,1,1,29982.24,0
15576842,636,France,Female,33,2,144217.59,2,1,1,54651.14,0
15736537,647,France,Male,30,2,118284.23,2,1,0,159701.82,0
15794772,715,France,Female,37,5,177065.29,4,1,0,182164.76,0
15787423,727,France,Male,35,6,91580.37,2,1,0,193316.15,0
15747888,590,Spain,Female,42,3,137041.52,1,1,0,115408.23,1
15796212,754,Germany,Male,40,1,0.0,1,1,0,123621.87,1
15799242,745,Germany,Female,38,10,85627.46,1,0,0,160387.12,1
15598829,555,Germany,Male,28,2,0.0,3,1,0,97577.91,1
15705071,721,France,Female,23,1,106869.99,2,1,1,77572.5,0
15708467,620,France,Male,37,6,116468.32,1,1,1,141286.38,0
15792046,601,France,Male,43,1,143575.27,1,1,1,141984.6,0
15785483,653,Spain,Female,31,5,0.0,2,0,1,144030.26,0
15720170,492,France,Male,43,6,0.0,2,1,1,171761.95,0
15797897,728,Germany,Male,36,6,201373.32,2,1,0,84216.36,1
15593545,623,Spain,Male,45,7,115560.87,2,1,1,65596.8,0
15571167,551,France,Male,28,1,144209.98,1,1,0,72638.76,0
15778453,707,France,Female,34,3,0.0,1,1,0,84063.13,0
15719103,590,Spain,Female,42,9,98665.99,2,0,0,40702.01,0
15724336,507,France,Male,45,1,0.0,3,1,0,174293.11,0
15711261,682,France,Male,44,0,146138.32,2,1,0,1794.48,1
15656337,609,France,Female,27,6,87864.06,1,1,1,157068.41,0
15687908,782,Spain,Female,37,3,0.0,1,1,1,22947.18,0
15752208,809,Spain,Male,38,9,0.0,1,1,0,27471.28,0
15602292,486,France,Female,47,0,154892.19,2,1,1,159020.1,0
15648491,465,France,Female,29,6,0.0,2,0,1,131061.16,0
15680716,680,Spain,Male,37,2,0.0,1,1,0,3910.24,0
15666449,763,Spain,Male,23,0,141752.61,2,1,1,69337.18,0
15591595,775,Germany,Female,39,9,101473.5,1,1,0,98535.96,1
15622243,643,France,Female,50,6,154772.04,1,1,0,124243.67,1
15646682,588,France,Male,24,0,66647.8,1,1,1,174203.16,0
15813803,756,France,Male,33,5,189971.18,2,1,1,64171.64,0
15691013,628,Germany,Male,47,2,0.0,2,1,0,33.04,0
15801808,788,France,Male,58,2,111882.87,1,1,1,171201.33,1
15633848,681,France,Female,41,4,99906.17,1,1,0,131444.58,0
15783054,643,Germany,Male,34,3,128472.48,2,1,0,164277.24,0
15800958,687,France,Male,27,10,0.0,2,1,1,37984.8,0
15773616,623,Spain,Male,25,9,133204.87,1,1,1,149652.67,0
15637877,687,Spain,Female,51,7,0.0,1,1,1,116317.05,0
15584861,610,Spain,Female,50,9,0.0,1,1,1,119656.04,0
15740316,488,Spain,Female,39,9,0.0,1,1,1,133739.35,1
15595873,605,France,Female,40,2,93658.1,1,1,1,107377.91,0
15808982,563,France,Male,38,3,140473.53,2,0,1,90771.96,1
15602590,498,Germany,Male,46,1,0.0,1,1,0,49692.78,0
15813510,711,Spain,Female,51,6,0.0,2,1,1,134414.6,0
15709787,771,Germany,Male,50,4,0.0,1,0,1,85908.95,0
15644834,623,France,Female,37,0,198883.69,1,0,0,19136.73,1
15697099,508,France,Male,42,4,0.0,2,0,1,198345.41,0
15757897,585,Germany,Male,55,8,93655.65,1,0,1,81589.28,1
15604549,660,Germany,Male,48,3,153444.18,2,1,0,41334.31,1
15646188,736,Germany,Male,30,0,137091.73,2,1,0,91101.01,1
15739259,724,Germany,Female,47,6,0.0,2,1,0,101451.34,1
15590466,785,Spain,Female,50,0,0.0,1,1,0,89731.49,0
15750604,671,France,Female,31,5,68964.78,1,0,1,22540.2,0
15569973,850,Germany,Female,35,6,100971.0,2,0,1,94904.1,0
15577039,642,Spain,Male,37,3,115911.6,2,0,0,134569.76,0
15660800,687,Spain,Female,39,7,105635.53,2,1,0,192431.73,0
15690966,570,France,Male,50,5,0.0,2,0,0,127959.32,1
15771064,683,France,Female,39,0,116346.45,1,1,0,108318.7,0
15810799,674,France,Female,55,6,152546.44,2,1,1,1299.72,0
15664080,825,Germany,Male,61,1,134677.46,3,1,1,124520.83,1
15611252,644,Germany,Male,38,8,124305.51,2,1,0,156337.47,1
15720508,642,Germany,Male,29,2,0.0,1,1,1,102392.7,0
15789502,620,Spain,Female,27,10,0.0,1,1,1,65366.06,0
15639192,761,France,Female,46,8,56313.53,1,1,1,28289.45,0
15615267,723,Germany,Female,31,4,59646.83,1,0,1,26242.06,0
15654397,674,France,Male,32,3,0.0,1,0,1,159936.21,0
15579544,637,France,Female,44,4,0.0,1,1,1,196720.84,0
15801228,595,France,Female,44,4,0.0,1,1,0,86858.81,1
15792701,655,Germany,Male,31,0,99655.3,1,1,1,83995.82,0
15799071,503,France,Female,49,6,190931.2,2,0,0,64366.26,1
15682012,569,France,Female,31,6,105026.81,1,1,1,75426.94,0
15663641,623,France,Male,37,1,181752.47,2,0,1,101325.91,0
15807422,663,France,Female,34,0,73651.02,1,1,1,160800.23,0
15620904,603,Spain,Female,36,1,0.0,1,1,0,19012.98,0
15762670,630,France,Female,37,7,0.0,2,1,1,148943.39,0
15655720,843,France,Female,32,7,163596.71,1,1,1,81893.43,0
15729562,741,Germany,Female,32,1,54715.22,1,0,1,67169.35,0
15667401,642,Spain,Male,30,3,117653.39,4,1,1,54722.71,0
15606194,698,Germany,Female,43,0,124231.75,1,0,0,152688.65,1
15704758,455,Germany,Male,33,6,139402.41,2,1,0,53199.08,1
15695626,514,France,Male,28,1,173374.01,2,1,1,194010.11,0
15751651,611,Spain,Female,29,4,63810.75,2,0,0,25486.46,0
15770986,646,France,Female,36,7,0.0,1,1,0,59833.34,1
15571600,535,Spain,Male,31,0,173284.33,1,0,1,31416.07,0
15794279,759,Spain,Female,36,3,103358.69,2,1,0,105883.99,0
15710551,567,Spain,Female,41,0,0.0,1,1,1,54395.81,0
15747122,722,Germany,Female,33,8,120306.38,1,0,1,148072.5,1
15566271,727,Spain,Female,37,3,100609.65,1,0,1,55590.71,0
15668271,589,France,Male,57,7,74696.96,1,1,1,169770.17,1
15599330,646,France,Male,61,7,0.0,1,1,0,168127.65,1
15667113,657,France,Female,45,3,110359.97,2,1,1,102899.34,1
15650688,716,France,Female,39,8,0.0,2,1,0,86780.24,0
15753137,729,France,Male,27,8,0.0,1,1,1,129793.77,0
15587247,734,France,Male,38,5,111812.7,1,1,0,3581.08,0
15685424,738,France,Female,41,9,0.0,1,0,0,78403.01,0
15687554,539,Germany,Male,42,10,36019.86,3,1,0,27631.66,1
15676887,573,France,Male,22,1,0.0,1,0,0,65698.54,0
15734309,673,France,Female,26,7,202747.43,1,1,0,159917.09,0
15687921,726,France,Male,38,4,145789.44,2,1,0,177550.2,1
15733812,680,France,Female,31,2,0.0,2,1,0,116236.99,0
15594478,539,France,Male,27,6,120154.41,2,1,1,139055.16,0
15708361,651,Spain,Female,22,0,123077.5,1,1,0,192114.25,0
15604745,683,Spain,Female,30,1,0.0,1,0,0,34815.7,0
15785537,708,Spain,Female,42,10,112688.58,1,1,1,126786.86,1
15706636,597,France,Male,39,9,0.0,1,1,1,59208.64,0
15683616,622,France,Male,35,0,146686.31,1,1,1,129982.07,0
15666277,761,Germany,Male,30,1,130130.66,1,0,0,130084.84,1
15782661,487,France,Female,27,6,118865.32,1,1,1,29389.9,0
15670891,741,Germany,Male,49,9,96600.04,1,1,0,137440.7,0
15609581,752,France,Female,30,8,88606.79,1,1,1,15900.66,0
15807001,710,Spain,Male,31,6,0.0,1,1,0,48207.44,0
15810656,634,Germany,Male,42,5,107307.26,2,0,1,113319.53,0
15718714,428,France,Male,33,3,0.0,2,1,1,157749.64,0
15719788,618,France,Male,35,5,0.0,1,1,1,14260.68,0
15639861,586,Spain,Female,26,9,124342.75,2,1,0,76267.85,0
15619016,749,Germany,Female,27,6,0.0,1,0,1,26398.87,0
15712581,487,Germany,Female,41,2,0.0,2,0,1,146716.2,0
15692269,664,Germany,Female,46,9,136654.35,1,1,1,192447.07,0
15638169,706,France,Male,37,2,95151.64,2,1,1,193662.25,0
15646473,644,France,Male,44,0,70996.92,2,1,0,113669.78,1
15600845,704,Spain,Male,31,3,0.0,2,1,1,172474.21,0
15791299,763,France,Female,51,10,89683.9,2,0,1,106042.84,0
15651705,773,France,Female,37,0,131291.09,1,1,1,109574.14,0
15610376,699,France,Male,50,4,163432.38,2,0,1,192252.72,0
15779844,505,France,Male,31,9,109543.43,2,0,1,176339.66,0
15625415,697,Germany,Female,40,1,0.0,1,1,0,160134.99,0
15642399,731,Germany,Male,49,10,0.0,2,0,1,131783.35,0
15612830,778,France,Female,53,9,93227.64,1,1,0,46800.25,1
15656951,577,Germany,Female,39,3,130709.25,2,0,0,3920.12,0
15778085,718,France,Female,32,8,156424.53,1,1,1,195609.34,1
15755646,754,Germany,Female,26,3,0.0,2,1,0,77690.56,0
15659263,774,France,Female,31,2,150622.47,1,1,1,195315.81,0
15585089,552,France,Male,41,3,0.0,2,1,0,187010.76,0
15707671,699,France,Female,36,9,111757.12,1,1,0,55713.37,0
15627206,671,France,Female,62,6,188970.81,1,1,1,70184.78,1
15662433,669,Spain,Male,35,3,0.0,1,0,1,113179.81,0
15735257,580,France,Male,26,2,0.0,2,1,1,23354.36,0
15662616,583,Germany,Female,23,7,95890.65,2,0,1,151011.99,0
15737009,727,Spain,Female,36,3,113810.13,1,1,1,83509.99,0
15611496,600,Germany,Female,35,9,150548.86,1,1,0,26180.5,1
15592257,724,France,Female,32,9,0.0,3,1,1,187610.79,0
15776863,592,Germany,Male,39,2,129646.84,1,1,0,103402.75,1
15610939,752,Germany,Male,25,10,132820.59,1,1,1,87646.79,1
15754131,691,Spain,Female,34,0,101990.65,2,0,1,153878.4,0
15686001,703,Spain,Male,41,8,144945.09,1,1,0,21423.23,0
15673218,625,Spain,Female,35,9,0.0,2,1,1,142798.63,0
15807923,735,France,Male,26,10,73483.67,2,1,1,157984.42,0
15649537,715,Germany,Male,34,1,131528.02,1,1,0,190380.63,0
15708515,763,France,Male,43,6,89685.36,1,1,1,15447.02,0
15647235,685,France,Male,41,9,0.0,1,1,1,57874.56,0
15569494,560,Germany,Male,35,6,60872.66,2,1,0,47279.4,0
15775500,725,Spain,Female,36,10,67751.93,2,1,1,197950.2,0
15605118,665,Germany,Female,38,7,97292.48,1,1,1,99967.12,0
15761638,538,France,Male,32,7,0.0,2,1,0,126.43,0
15771781,741,France,Female,33,5,0.0,1,1,1,141598.0,1
15571868,523,Germany,Female,53,2,64893.49,1,0,0,21699.79,1
15715866,850,France,Female,26,5,89320.5,1,1,0,84129.73,0
15808390,735,Germany,Male,32,9,105256.99,2,0,1,42377.08,0
15781880,683,France,Female,27,0,0.0,2,1,0,89152.4,0
15783372,531,Germany,Female,35,5,139254.65,2,0,0,183295.67,1
15616485,722,Spain,Male,38,0,0.0,1,1,1,42036.15,0
15788143,636,France,Male,38,6,133243.31,1,1,1,62324.57,0
15661668,670,France,Male,37,5,0.0,2,0,0,115445.45,0
15597785,674,France,Male,43,10,0.0,1,0,1,78479.72,0
15742386,576,France,Female,29,9,120959.71,1,1,0,135991.18,0
15729521,604,Germany,Female,36,8,0.0,1,1,1,129404.06,0
15705487,766,Spain,Male,36,0,130277.34,3,1,0,196521.97,0
15718289,363,France,Male,29,8,152295.28,2,1,1,132615.14,0
15683779,630,Germany,Female,32,3,157403.81,2,0,0,65838.0,1
15647467,727,France,Male,48,10,89071.35,2,1,1,168246.92,1
15674243,666,Germany,Female,45,6,168015.46,1,1,1,53465.67,1
15568738,462,Germany,Male,31,3,127678.78,3,1,1,34826.66,0
15632974,527,Germany,Male,38,7,0.0,1,1,1,186341.42,0
15753607,523,Germany,Male,43,10,96624.23,1,1,1,178259.08,0
15646671,718,France,Male,44,0,120372.73,2,1,1,136170.21,1
15586260,621,Spain,Male,32,1,0.0,1,1,0,63193.89,0
15713462,436,Germany,Female,36,1,113423.08,3,1,1,21906.21,1
15776125,711,France,Female,46,5,82097.65,2,0,1,59108.91,0
15788204,743,France,Male,33,5,127068.88,2,1,1,164318.03,0
15584209,543,Germany,Male,43,3,0.0,1,1,0,69676.36,1
15586935,566,France,Male,54,1,0.0,1,1,0,96476.4,0
15752068,663,Germany,Female,43,8,68716.8,1,1,0,109824.59,1
15588481,597,Germany,Male,46,0,187791.24,1,0,0,136667.24,1
15719273,637,France,Female,36,1,77409.68,1,0,1,68019.22,0
15777139,706,France,Male,32,4,110359.69,1,1,1,36442.78,0
15663697,785,France,Male,31,1,115955.16,1,0,0,171183.88,0
15707024,711,France,Male,33,3,155829.21,2,1,0,80308.14,0
15756619,629,Spain,Female,41,0,0.0,2,1,1,150914.11,0
15673793,646,France,Male,30,8,121030.76,1,0,1,177712.79,0
15780764,538,France,Male,51,8,133513.88,1,1,0,128141.41,0
15690108,799,France,Female,31,0,114724.32,2,1,1,125374.17,0
15568534,718,Spain,Male,30,0,138373.95,1,0,0,65755.97,0
15641008,721,France,Male,33,3,98225.74,2,1,1,181158.12,0
15629280,604,Germany,Female,52,7,124184.35,1,1,0,130071.44,1
15621649,631,Germany,Male,37,2,0.0,2,0,0,165487.43,1
15798434,462,Spain,Female,37,5,0.0,2,1,1,56188.8,0
15702589,409,Germany,Female,42,1,0.0,1,1,1,15188.68,0
15753920,654,Spain,Male,36,10,114822.63,2,1,1,148151.79,0
15608083,745,France,Female,38,0,0.0,1,0,1,140711.58,0
15720183,711,France,Male,50,8,133657.06,4,1,1,183674.97,0
15739965,699,Germany,Male,37,9,122949.63,1,1,0,162953.37,0
15578850,700,France,Female,34,10,157123.2,1,1,1,143032.51,0
15641796,712,Germany,Female,32,5,112911.42,1,0,0,32810.01,0
15755860,676,Germany,Female,44,9,0.0,3,0,1,142496.51,0
15809613,614,France,Male,68,1,128423.19,1,1,0,177141.64,1
15771468,586,Germany,Female,31,9,100744.05,2,0,1,123798.3,0
15727530,606,France,Female,67,8,121202.93,2,0,0,100052.51,1
15709294,639,Spain,Female,31,6,143478.42,1,0,0,2449.86,0
15736402,743,Spain,Male,39,4,0.0,1,1,1,91613.28,0
15694413,785,Germany,Male,42,3,94119.28,2,1,0,15960.53,0
15707831,620,France,Female,37,8,0.0,2,1,0,178442.44,1
15673901,634,France,Male,40,8,106902.71,2,0,0,170994.18,1
15647189,641,Germany,Female,39,3,0.0,2,0,1,48988.55,1
15740615,707,France,Female,38,5,98257.97,2,0,1,359.2,0
15785259,647,Spain,Male,67,4,94423.77,1,1,0,58693.86,1
15775922,712,Germany,Male,32,0,114275.17,2,1,0,7779.04,0
15676962,655,France,Female,26,1,0.0,1,0,1,86715.87,0
15639306,716,France,Female,27,0,212945.36,1,1,0,135550.79,1
15805347,584,Spain,Male,50,1,0.0,2,1,1,34603.83,0
15718690,433,Spain,Male,32,8,99002.35,1,1,1,101415.01,1
15590226,612,Spain,Male,40,4,124548.56,2,1,1,56529.36,0
15624686,730,Germany,Male,36,9,0.0,1,1,0,105465.94,0
15768181,459,Germany,Male,51,0,39713.76,2,0,1,116783.04,0
15754754,637,France,Male,30,2,109734.04,1,0,1,85040.17,0
15676765,612,France,Male,28,5,0.0,2,1,1,193711.07,0
15646070,531,France,Male,41,1,86825.0,1,1,0,55780.44,0
15614707,549,France,Male,52,10,103622.47,1,0,1,48028.59,1
15684579,496,Germany,Male,37,9,100210.33,2,1,0,181353.03,1
15706538,591,Spain,Female,26,6,0.0,1,1,1,36544.1,0
15696522,802,France,Female,45,3,122604.22,2,1,0,111612.06,1
15712263,776,France,Female,48,0,87695.88,1,1,1,129391.05,0
15672602,606,Spain,Female,48,9,0.0,1,1,1,22555.27,0
15728503,626,Germany,Male,44,9,163521.11,1,0,0,173576.85,1
15746441,563,France,Male,29,8,66714.84,1,1,1,29939.93,0
15781353,759,Spain,Female,26,1,0.0,1,0,0,175655.58,1
15804541,677,France,Male,34,2,61225.56,1,1,1,5799.07,0
15759994,801,France,Female,46,6,116132.09,2,0,1,185033.82,0
15590367,651,Spain,Male,49,4,59057.53,1,1,0,150766.5,1
15677006,735,Spain,Female,28,5,110021.57,1,1,0,26456.78,0
15569436,481,Germany,Male,32,2,0.0,1,0,1,125277.73,1
15623099,658,France,Female,37,10,0.0,1,1,1,152989.53,0
15784893,486,Spain,Male,42,3,180511.17,1,1,1,40114.46,0
15754965,670,Germany,Male,78,3,0.0,1,1,1,172735.83,1
15593228,598,France,Male,25,2,151485.26,2,1,1,111360.38,0
15771237,813,France,Male,42,10,116639.97,1,1,0,2616.54,0
15733975,476,Spain,Female,28,6,74013.42,2,0,1,129126.35,0
15703329,849,France,Male,43,4,62799.35,2,1,0,36571.1,0
15804548,762,France,Female,38,1,115508.62,1,1,1,54130.59,0
15626988,819,Spain,Female,40,6,118382.98,1,1,1,166587.49,0
15734115,826,Spain,Female,32,3,96390.21,1,1,0,94075.32,0
15782763,650,France,Male,43,0,0.0,1,1,1,99091.57,0
15744234,722,Spain,Male,28,2,73674.88,1,0,0,68507.76,0
15579355,642,France,Male,35,9,0.0,2,1,1,186077.5,0
15582330,604,France,Female,35,6,88831.77,2,1,1,124139.0,0
15791644,603,France,Female,48,10,71553.85,1,1,0,176385.75,1
15756615,737,France,Male,27,2,137713.65,1,1,0,182810.21,0
15585017,637,Germany,Female,39,3,93082.15,1,0,0,81931.57,1
15635863,548,France,Female,36,3,0.0,1,0,0,61224.6,0
15753529,726,Germany,Female,47,7,189074.78,1,0,1,60480.52,1
15673625,675,Germany,Female,41,1,194896.11,2,1,0,41051.35,1
15692671,615,Germany,Male,51,1,0.0,2,1,0,36411.02,1
15815652,666,Spain,Male,32,8,136824.17,1,0,1,121747.57,1
15709829,596,France,Female,57,4,87704.61,2,1,0,150883.55,1
15735335,696,France,Male,57,6,0.0,1,1,0,187122.68,1
15794793,520,Germany,Male,40,0,86440.3,1,1,0,64260.41,1
15613274,673,Germany,Female,28,4,142980.98,1,0,1,196747.65,0
15727814,767,France,Male,26,10,128379.55,2,1,1,19111.16,1
15654784,621,France,Male,34,7,79328.93,1,0,1,72132.34,0
15645724,614,France,Female,26,8,103941.75,2,1,0,118355.79,0
15591864,717,Spain,Male,32,1,111594.72,2,1,0,168642.31,1
15811916,651,Germany,Male,29,7,97322.57,1,1,0,123245.34,1
15608002,573,France,Female,37,8,93741.87,1,1,1,38150.72,0
15646621,664,France,Female,36,9,0.0,1,1,0,49560.02,1
15623866,751,France,Male,38,1,109198.15,1,0,1,170197.0,0
15715987,513,France,Female,26,7,0.0,2,1,0,70642.38,0
15588094,636,France,Female,28,4,0.0,1,1,1,7461.17,0
15579266,633,Germany,Male,54,10,0.0,2,1,1,125902.9,0
15692975,740,Spain,Female,27,5,126935.47,1,1,0,171822.38,0
15719101,568,France,Female,26,2,119024.55,2,1,1,168349.26,0
15585192,778,Germany,Male,23,9,0.0,2,0,1,18463.89,0
15659500,546,Spain,Female,29,2,90077.18,1,1,1,191516.3,0
15806123,599,France,Male,28,3,128113.88,1,0,0,158824.76,0
15616009,610,France,Male,39,5,104761.65,1,1,1,4699.13,0
15810669,811,France,Female,26,9,135583.06,2,1,0,146730.36,1
15778502,672,France,Male,25,8,62336.43,2,1,1,39110.74,0
15741718,829,France,Male,72,5,101231.42,2,1,0,156486.3,1
15722516,850,France,Female,30,1,0.0,2,1,1,35581.18,0
15758822,706,France,Female,33,4,0.0,1,1,0,77854.18,0
15689363,641,Germany,Female,47,5,0.0,3,1,1,149275.15,1
15750183,511,France,Female,51,1,169602.6,1,1,1,160485.89,0
15663339,625,France,Male,54,0,98216.68,2,1,0,80803.73,1
15592716,690,Spain,Male,32,4,0.0,1,1,1,101561.57,0
15737986,585,Germany,Male,36,6,0.0,1,1,1,16428.64,0
15655007,563,France,Male,25,8,95477.51,2,1,0,21405.9,1
15578646,652,France,Female,41,1,99918.76,2,1,1,39518.38,0
15699291,493,France,Female,36,9,122344.02,2,0,0,177088.54,0
15617287,723,Spain,Male,33,2,0.0,2,1,0,114324.36,0
15702808,850,Spain,Female,32,0,128187.74,2,1,1,7495.64,0
15705642,707,Spain,Female,28,8,96072.98,1,0,1,100466.05,0
15707178,660,Spain,Male,37,10,170806.44,1,1,0,31371.47,0
15779858,826,Spain,Male,34,8,92661.2,1,1,0,70356.24,0
15566280,588,France,Female,44,10,136579.49,2,1,0,18822.26,0
15699775,626,France,Male,38,10,137892.11,2,0,1,150802.98,0
15810760,604,Spain,Male,31,2,0.0,2,1,0,118126.95,0
15767618,687,Spain,Female,31,2,0.0,1,1,0,93955.03,0
15651410,717,France,Female,25,5,156497.13,1,0,0,104101.03,0
15631373,604,Germany,Female,31,7,128862.15,1,1,1,191780.72,0
15717750,700,Spain,Female,32,6,124303.33,1,1,0,15342.16,0
15755794,799,Germany,Male,31,1,75717.98,1,0,1,120908.94,0
15635593,645,France,Female,42,3,122560.63,1,0,1,132478.52,0
15761102,631,Germany,Male,44,1,0.0,1,0,1,184584.19,1
15605524,609,Spain,Male,47,8,126190.22,2,1,1,158590.44,0
15634663,642,Germany,Male,40,6,204743.5,1,1,1,191292.2,0
15729396,595,Spain,Female,46,3,192046.87,1,0,0,9183.59,1
15738445,365,Germany,Male,41,4,139899.83,1,1,1,145720.27,0
15738407,748,Germany,Female,36,4,125450.0,1,1,0,3723.99,0
15645916,491,France,Male,46,10,108392.45,2,1,1,111991.52,0
15770197,764,Germany,Male,39,0,79391.81,2,0,1,125362.36,0
15753961,685,France,Male,34,6,0.0,1,1,1,193646.15,0
15628124,744,Spain,Male,50,2,0.0,1,1,0,19799.93,1
15811580,424,France,Female,39,3,175329.03,2,1,0,107891.3,0
15783085,676,France,Male,34,1,106218.24,2,0,1,97958.72,0
15672943,585,Spain,Male,37,10,157496.2,1,0,1,3680.56,0
15744336,794,France,Female,30,4,0.0,1,1,1,169877.12,0
15756961,703,France,Female,47,4,0.0,1,1,0,49574.92,0
15596438,443,France,Male,38,2,123611.09,2,1,1,167873.26,0
15724216,802,France,Female,39,10,79249.28,2,1,1,177757.93,0
15565865,511,Germany,Female,55,10,108938.09,2,1,1,128474.01,0
15771822,672,France,Female,51,10,70329.98,2,1,1,100970.03,0
15644187,680,Germany,Female,66,6,112030.65,1,0,0,63646.16,1
15700857,560,France,Female,39,0,0.0,1,0,1,14376.22,0
15774690,613,Germany,Male,35,0,117978.89,2,1,0,150928.32,0
15603636,551,Germany,Male,25,1,115429.89,1,1,1,43298.72,0
15659726,592,France,Female,43,2,0.0,2,0,1,446.93,0
15622769,579,Spain,Male,26,2,86389.35,1,1,0,148969.25,0
15759215,718,France,Female,35,9,158494.35,2,1,0,177974.84,0
15750931,637,France,Male,37,4,0.0,1,1,1,58170.93,0
15573513,606,France,Male,32,8,91906.97,2,1,1,93919.0,0
15620613,822,France,Male,29,8,128354.19,2,1,1,50327.07,0
15806787,827,France,Female,37,6,121450.87,3,0,0,33079.09,1
15569675,512,France,Male,56,6,117194.47,1,1,1,42727.85,0
15608480,438,France,Male,36,8,132187.31,1,0,1,109042.83,0
15668077,782,Spain,Female,35,1,138508.71,2,0,0,31864.45,1
15687213,642,France,Male,53,4,0.0,2,1,0,164705.54,0
15599440,715,Germany,Female,34,4,115200.88,2,1,1,173829.2,1
15809273,502,Germany,Female,41,0,99645.8,1,1,1,83641.52,1
15657445,640,France,Female,35,0,0.0,1,1,0,58868.91,0
15685429,665,Spain,Male,38,9,109379.52,1,0,1,106007.02,0
15608586,602,France,Female,41,3,126489.88,2,1,0,183986.84,0
15618544,742,Spain,Male,28,4,157802.98,1,1,0,52575.04,0
15589862,647,Spain,Female,50,5,95611.92,1,1,0,158557.84,0
15633730,663,Spain,Male,32,9,0.0,2,0,1,172996.12,0
15757564,642,Spain,Female,34,1,111472.69,2,0,0,14145.05,0
15671089,732,Spain,Female,37,0,0.0,1,0,1,57474.95,0
15648634,510,France,Female,51,3,154456.82,1,1,1,45432.2,0
15598332,764,France,Male,50,1,150745.61,1,1,0,53921.95,0
15724649,729,France,Female,63,3,0.0,2,1,0,180548.94,1
15652266,583,France,Male,37,5,98726.55,1,1,1,25614.15,0
15760697,602,Spain,Female,34,7,124587.06,2,1,1,177234.31,0
15632480,632,France,Female,36,10,131942.58,1,1,0,55299.38,1
15701410,726,France,Female,31,3,0.0,1,0,1,18733.47,0
15635785,682,Germany,Female,31,6,0.0,1,0,0,183829.57,0
15727525,668,Spain,Male,40,9,0.0,1,1,1,144762.79,0
15736612,804,Germany,Female,22,1,85563.26,1,1,1,161095.08,0
15629724,637,Spain,Female,52,1,0.0,2,0,0,127454.37,0
15748802,850,Germany,Female,51,9,134451.32,2,1,0,53768.15,1
15732530,664,France,Female,26,7,0.0,1,0,1,174171.01,0
15687642,683,Spain,Male,31,0,0.0,2,1,0,177089.67,0
15739299,692,France,Female,58,8,129651.82,1,1,1,92684.73,1
15696247,648,Germany,Male,39,6,0.0,2,1,0,188713.68,0
15675097,547,France,Male,29,0,0.0,2,1,0,113395.27,0
15777348,723,Germany,Female,29,10,132879.81,2,1,1,78053.53,0
15600263,593,Spain,Female,60,2,0.0,1,1,0,100054.48,1
15738459,628,France,Male,29,9,97268.95,2,1,0,189904.83,1
15663261,671,Spain,Female,35,2,135647.14,1,1,0,132736.52,1
15777411,652,France,Male,42,10,98161.61,1,1,1,82435.32,0
15642289,653,Spain,Female,41,6,70486.17,2,1,0,29933.83,0
15798482,802,France,Male,45,0,100884.04,2,0,1,170031.57,1
15643086,608,Germany,Female,74,2,114156.93,1,0,1,88576.34,1
15667076,765,France,Male,32,0,115391.79,2,1,0,36138.9,1
15729644,677,Germany,Female,27,7,110851.54,1,1,1,42919.98,0
15609512,616,Germany,Female,23,4,134516.03,2,1,0,48794.81,0
15763213,697,France,Male,62,9,174516.56,3,1,0,42714.38,1
15604163,569,France,Female,26,6,88618.9,2,1,1,158916.19,0
15676978,718,France,Male,46,10,0.0,1,1,1,116253.67,0
15722807,737,Spain,Male,32,0,0.0,2,1,1,128623.71,0
15589167,672,Germany,Female,35,0,0.0,1,0,0,13536.55,0
15759582,780,France,Female,52,5,0.0,2,1,1,62661.63,0
15780410,850,France,Male,32,9,155935.2,2,1,1,4169.02,1
15670597,745,France,Female,25,4,0.0,2,1,1,23494.42,0
15729846,706,France,Female,30,4,107217.94,1,1,1,172796.2,0
15634119,778,Germany,Male,54,0,91044.75,1,0,0,118052.0,1
15594314,655,France,Male,41,1,142168.59,2,1,1,84621.95,1
15752756,592,France,Male,37,3,0.0,1,0,0,71026.44,0
15668959,629,France,Male,38,2,122408.16,2,1,0,46399.3,1
15691582,416,Spain,Female,40,6,0.0,2,1,0,32160.09,0
15645221,505,Germany,Male,38,6,156932.9,1,1,1,126319.83,0
15758926,621,Spain,Male,76,7,87332.42,2,1,1,154006.57,1
15723904,501,France,Female,34,3,145075.85,1,1,0,140013.97,0
15687612,603,France,Male,40,6,125543.99,1,1,1,86704.46,0
15727911,704,France,Male,41,9,0.0,1,1,1,25819.93,0
15689642,580,France,Female,34,3,68625.08,2,1,0,187813.05,0
15588447,659,France,Male,53,6,0.0,1,1,1,188344.98,0
15645942,584,Germany,Male,32,5,0.0,2,1,0,172429.55,0
15659605,685,France,Male,47,8,0.0,3,1,0,180809.0,0
15593636,543,Spain,Male,32,6,141642.84,1,0,1,109161.13,0
15621673,615,France,Female,42,4,116837.28,1,1,1,156413.42,0
15679415,734,Germany,Female,37,2,0.0,1,1,1,181776.36,0
15681594,665,France,Female,34,10,159269.99,1,1,1,148421.61,1
15639615,481,Germany,Female,49,8,115675.23,2,1,1,104111.88,0
